review_id,user_id,game_id,rating,review_text,created_at,updated_at,is_spoiler,likes_count,dislikes_count
rev_0000002705,u_0000917,g_0009784,5,synthetic review with rating 5 for g_0009784,2026-03-26T00:32:38Z,2026-04-10T00:32:38Z,False,34,6
rev_0000002706,u_0000917,g_0010523,3,synthetic review with rating 3 for g_0010523,2025-12-05T19:26:34Z,2025-12-21T19:26:34Z,False,427,25
rev_0000002707,u_0000918,g_0080518,3,synthetic review with rating 3 for g_0080518,2026-05-28T12:51:32Z,2026-06-02T12:51:32Z,False,31,35
rev_0000002708,u_0000918,g_0021622,5,synthetic review with rating 5 for g_0021622,2026-05-27T21:12:17Z,2026-06-01T21:12:17Z,False,364,22
rev_0000002709,u_0000918,g_0054225,4,synthetic review with rating 4 for g_0054225,2026-05-21T20:53:26Z,2026-06-11T20:53:26Z,False,101,34
rev_0000002710,u_0000918,g_0059058,4,synthetic review with rating 4 for g_0059058,2026-05-03T06:51:07Z,2026-05-20T06:51:07Z,False,492,26
rev_0000002711,u_0000918,g_0070734,1,synthetic review with rating 1 for g_0070734,2026-05-15T03:50:25Z,2026-06-09T03:50:25Z,False,332,44
rev_0000002712,u_0000919,g_0080162,3,synthetic review with rating 3 for g_0080162,2026-03-12T23:15:54Z,2026-03-13T23:15:54Z,False,123,49
rev_0000002713,u_0000919,g_0010843,4,synthetic review with rating 4 for g_0010843,2026-05-14T22:32:00Z,2026-05-17T22:32:00Z,False,298,66
rev_0000002714,u_0000919,g_0052486,4,synthetic review with rating 4 for g_0052486,2026-04-05T02:10:16Z,2026-04-14T02:10:16Z,False,435,44
rev_0000002715,u_0000919,g_0021557,2,synthetic review with rating 2 for g_0021557,2026-05-18T14:36:08Z,2026-06-06T14:36:08Z,False,87,7
rev_0000002716,u_0000919,g_0079631,5,synthetic review with rating 5 for g_0079631,2026-05-18T01:54:22Z,2026-06-10T01:54:22Z,False,317,47
rev_0000002717,u_0000919,g_0084190,5,synthetic review with rating 5 for g_0084190,2026-05-23T13:23:08Z,2026-06-15T13:23:08Z,False,308,49
rev_0000002718,u_0000919,g_0001663,1,synthetic review with rating 1 for g_0001663,2026-04-03T22:52:18Z,2026-04-05T22:52:18Z,False,493,15
rev_0000002719,u_0000920,g_0063339,1,synthetic review with rating 1 for g_0063339,2026-04-02T01:49:44Z,2026-05-01T01:49:44Z,False,444,29
rev_0000002720,u_0000920,g_0082388,4,synthetic review with rating 4 for g_0082388,2026-01-15T20:32:10Z,2026-01-23T20:32:10Z,False,332,34
rev_0000002721,u_0000920,g_0032097,3,synthetic review with rating 3 for g_0032097,2025-11-09T04:40:26Z,2025-11-28T04:40:26Z,False,172,79
rev_0000002722,u_0000921,g_0000143,4,synthetic review with rating 4 for g_0000143,2025-12-17T19:54:11Z,2026-01-10T19:54:11Z,False,445,44
rev_0000002723,u_0000921,g_0007009,3,synthetic review with rating 3 for g_0007009,2026-05-15T01:38:03Z,2026-06-04T01:38:03Z,False,461,1
rev_0000002724,u_0000921,g_0026601,3,synthetic review with rating 3 for g_0026601,2026-05-09T06:00:01Z,2026-05-14T06:00:01Z,False,11,23
rev_0000002725,u_0000921,g_0078614,3,synthetic review with rating 3 for g_0078614,2026-02-28T18:59:15Z,2026-03-30T18:59:15Z,False,408,57
rev_0000002726,u_0000921,g_0005505,4,synthetic review with rating 4 for g_0005505,2026-02-01T07:41:11Z,2026-03-01T07:41:11Z,False,428,30
rev_0000002727,u_0000922,g_0073078,4,synthetic review with rating 4 for g_0073078,2026-04-12T14:13:42Z,2026-04-15T14:13:42Z,False,77,54
rev_0000002728,u_0000922,g_0056203,4,synthetic review with rating 4 for g_0056203,2026-03-23T03:21:20Z,2026-04-20T03:21:20Z,False,406,57
rev_0000002729,u_0000922,g_0029914,5,synthetic review with rating 5 for g_0029914,2026-02-25T13:08:42Z,2026-03-23T13:08:42Z,False,33,60
rev_0000002730,u_0000922,g_0049468,2,synthetic review with rating 2 for g_0049468,2026-03-26T08:21:46Z,2026-04-02T08:21:46Z,False,138,31
rev_0000002731,u_0000923,g_0027306,3,synthetic review with rating 3 for g_0027306,2026-05-06T18:21:09Z,2026-05-24T18:21:09Z,False,296,28
rev_0000002732,u_0000923,g_0026760,5,synthetic review with rating 5 for g_0026760,2025-10-27T11:09:54Z,2025-11-25T11:09:54Z,False,413,42
rev_0000002733,u_0000925,g_0087570,5,synthetic review with rating 5 for g_0087570,2026-04-02T02:48:49Z,2026-04-26T02:48:49Z,False,42,8
rev_0000002734,u_0000925,g_0052255,4,synthetic review with rating 4 for g_0052255,2026-04-27T01:58:42Z,2026-05-25T01:58:42Z,False,250,22
rev_0000002735,u_0000925,g_0000974,2,synthetic review with rating 2 for g_0000974,2026-05-12T02:30:15Z,2026-05-23T02:30:15Z,False,338,16
rev_0000002736,u_0000925,g_0027501,1,synthetic review with rating 1 for g_0027501,2026-05-21T13:25:56Z,2026-06-01T13:25:56Z,False,86,38
rev_0000002737,u_0000927,g_0036042,4,synthetic review with rating 4 for g_0036042,2026-03-31T16:24:42Z,2026-04-29T16:24:42Z,False,206,70
rev_0000002738,u_0000927,g_0057445,4,synthetic review with rating 4 for g_0057445,2026-05-31T12:16:38Z,2026-06-17T12:16:38Z,False,245,55
rev_0000002739,u_0000927,g_0093949,3,synthetic review with rating 3 for g_0093949,2026-03-22T14:18:45Z,2026-04-02T14:18:45Z,False,283,33
rev_0000002740,u_0000928,g_0092217,3,synthetic review with rating 3 for g_0092217,2026-03-24T04:00:21Z,2026-03-24T04:00:21Z,False,416,63
rev_0000002741,u_0000928,g_0038014,3,synthetic review with rating 3 for g_0038014,2026-02-04T04:48:18Z,2026-03-04T04:48:18Z,False,76,31
rev_0000002742,u_0000929,g_0049331,3,synthetic review with rating 3 for g_0049331,2025-11-22T09:31:37Z,2025-12-10T09:31:37Z,False,416,61
rev_0000002743,u_0000929,g_0022855,2,synthetic review with rating 2 for g_0022855,2026-03-14T17:55:01Z,2026-03-26T17:55:01Z,False,472,18
rev_0000002744,u_0000929,g_0063638,5,synthetic review with rating 5 for g_0063638,2026-05-31T06:00:26Z,2026-06-15T06:00:26Z,False,484,49
rev_0000002745,u_0000930,g_0090358,2,synthetic review with rating 2 for g_0090358,2025-09-09T07:15:02Z,2025-10-06T07:15:02Z,False,5,62
rev_0000002746,u_0000930,g_0047158,4,synthetic review with rating 4 for g_0047158,2026-05-08T22:05:49Z,2026-05-15T22:05:49Z,False,225,38
rev_0000002747,u_0000930,g_0069075,5,synthetic review with rating 5 for g_0069075,2026-05-31T22:04:57Z,2026-06-12T22:04:57Z,False,188,45
rev_0000002748,u_0000931,g_0012917,3,synthetic review with rating 3 for g_0012917,2026-05-29T12:16:27Z,2026-06-15T12:16:27Z,False,466,4
rev_0000002749,u_0000931,g_0078063,4,synthetic review with rating 4 for g_0078063,2026-05-21T17:31:02Z,2026-05-28T17:31:02Z,True,434,75
rev_0000002750,u_0000931,g_0014935,3,synthetic review with rating 3 for g_0014935,2026-05-22T03:25:51Z,2026-06-04T03:25:51Z,False,300,77
rev_0000002751,u_0000932,g_0069814,3,synthetic review with rating 3 for g_0069814,2026-03-29T13:39:51Z,2026-04-05T13:39:51Z,False,337,4
rev_0000002752,u_0000932,g_0075597,4,synthetic review with rating 4 for g_0075597,2026-01-18T22:17:51Z,2026-01-19T22:17:51Z,False,373,77
rev_0000002753,u_0000932,g_0000303,4,synthetic review with rating 4 for g_0000303,2025-12-03T03:26:32Z,2025-12-12T03:26:32Z,False,413,10
rev_0000002754,u_0000932,g_0002328,5,synthetic review with rating 5 for g_0002328,2026-05-13T19:36:46Z,2026-05-14T19:36:46Z,False,144,59
rev_0000002755,u_0000933,g_0070140,4,synthetic review with rating 4 for g_0070140,2026-05-28T04:42:00Z,2026-06-09T04:42:00Z,False,53,9
rev_0000002756,u_0000934,g_0078225,4,synthetic review with rating 4 for g_0078225,2026-04-27T18:33:13Z,2026-05-15T18:33:13Z,False,14,7
rev_0000002757,u_0000934,g_0015890,4,synthetic review with rating 4 for g_0015890,2026-04-26T23:48:37Z,2026-05-15T23:48:37Z,False,203,80
rev_0000002758,u_0000936,g_0086355,5,synthetic review with rating 5 for g_0086355,2026-04-27T12:57:47Z,2026-05-27T12:57:47Z,False,160,45
rev_0000002759,u_0000936,g_0046788,5,synthetic review with rating 5 for g_0046788,2026-05-30T23:44:02Z,2026-06-04T23:44:02Z,False,359,15
rev_0000002760,u_0000936,g_0066298,5,synthetic review with rating 5 for g_0066298,2026-04-17T20:17:33Z,2026-04-25T20:17:33Z,False,335,20
rev_0000002761,u_0000938,g_0046803,2,synthetic review with rating 2 for g_0046803,2026-05-20T12:01:14Z,2026-06-10T12:01:14Z,False,221,8
rev_0000002762,u_0000938,g_0037399,2,synthetic review with rating 2 for g_0037399,2026-05-24T18:34:21Z,2026-06-06T18:34:21Z,False,248,52
rev_0000002763,u_0000938,g_0067817,4,synthetic review with rating 4 for g_0067817,2026-05-26T11:54:58Z,2026-06-13T11:54:58Z,False,499,34
rev_0000002764,u_0000938,g_0058866,3,synthetic review with rating 3 for g_0058866,2026-05-30T05:41:07Z,2026-06-14T05:41:07Z,False,19,29
rev_0000002765,u_0000939,g_0015438,4,synthetic review with rating 4 for g_0015438,2026-01-20T16:46:50Z,2026-01-20T16:46:50Z,False,127,4
rev_0000002766,u_0000939,g_0057421,2,synthetic review with rating 2 for g_0057421,2026-04-26T15:29:36Z,2026-05-24T15:29:36Z,False,380,38
rev_0000002767,u_0000940,g_0028487,4,synthetic review with rating 4 for g_0028487,2026-04-11T07:27:10Z,2026-05-02T07:27:10Z,False,356,54
rev_0000002768,u_0000940,g_0042587,5,synthetic review with rating 5 for g_0042587,2026-05-21T17:36:45Z,2026-05-25T17:36:45Z,False,191,57
rev_0000002769,u_0000940,g_0014402,4,synthetic review with rating 4 for g_0014402,2026-05-23T14:12:29Z,2026-05-26T14:12:29Z,False,259,72
rev_0000002770,u_0000940,g_0008725,5,synthetic review with rating 5 for g_0008725,2026-05-04T21:33:12Z,2026-05-28T21:33:12Z,False,212,66
rev_0000002771,u_0000942,g_0008889,4,synthetic review with rating 4 for g_0008889,2026-04-24T12:24:22Z,2026-05-11T12:24:22Z,False,484,60
rev_0000002772,u_0000942,g_0021954,4,synthetic review with rating 4 for g_0021954,2026-03-07T00:10:43Z,2026-03-14T00:10:43Z,False,265,52
rev_0000002773,u_0000943,g_0072050,5,synthetic review with rating 5 for g_0072050,2026-05-31T20:10:14Z,2026-06-18T20:10:14Z,False,386,47
rev_0000002774,u_0000943,g_0088145,4,synthetic review with rating 4 for g_0088145,2025-07-23T14:44:26Z,2025-08-01T14:44:26Z,False,250,47
rev_0000002775,u_0000943,g_0090432,4,synthetic review with rating 4 for g_0090432,2025-11-26T19:55:58Z,2025-12-11T19:55:58Z,False,250,0
rev_0000002776,u_0000943,g_0001983,5,synthetic review with rating 5 for g_0001983,2025-12-23T05:44:18Z,2026-01-19T05:44:18Z,False,133,8
rev_0000002777,u_0000945,g_0075801,5,synthetic review with rating 5 for g_0075801,2026-04-30T20:52:49Z,2026-05-29T20:52:49Z,False,122,75
rev_0000002778,u_0000946,g_0078876,3,synthetic review with rating 3 for g_0078876,2026-03-26T14:40:36Z,2026-04-17T14:40:36Z,False,391,5
rev_0000002779,u_0000946,g_0072614,4,synthetic review with rating 4 for g_0072614,2026-04-11T13:37:20Z,2026-05-03T13:37:20Z,False,375,53
rev_0000002780,u_0000946,g_0048564,3,synthetic review with rating 3 for g_0048564,2026-01-17T11:32:17Z,2026-01-23T11:32:17Z,False,418,51
rev_0000002781,u_0000946,g_0014005,4,synthetic review with rating 4 for g_0014005,2026-05-26T07:26:59Z,2026-06-20T07:26:59Z,False,128,69
rev_0000002782,u_0000947,g_0016924,4,synthetic review with rating 4 for g_0016924,2026-03-29T23:07:45Z,2026-04-25T23:07:45Z,False,426,77
rev_0000002783,u_0000948,g_0091189,3,synthetic review with rating 3 for g_0091189,2026-05-11T15:59:27Z,2026-05-31T15:59:27Z,False,338,0
rev_0000002784,u_0000948,g_0049969,4,synthetic review with rating 4 for g_0049969,2026-05-05T23:21:36Z,2026-05-24T23:21:36Z,False,18,47
rev_0000002785,u_0000948,g_0099478,3,synthetic review with rating 3 for g_0099478,2026-05-12T15:09:23Z,2026-06-03T15:09:23Z,False,323,30
rev_0000002786,u_0000949,g_0094308,5,synthetic review with rating 5 for g_0094308,2026-05-10T12:39:11Z,2026-06-07T12:39:11Z,False,52,46
rev_0000002787,u_0000950,g_0031645,4,synthetic review with rating 4 for g_0031645,2026-01-07T12:50:49Z,2026-01-15T12:50:49Z,False,50,3
rev_0000002788,u_0000950,g_0006925,4,synthetic review with rating 4 for g_0006925,2026-03-14T08:03:00Z,2026-04-05T08:03:00Z,False,226,74
rev_0000002789,u_0000950,g_0001325,4,synthetic review with rating 4 for g_0001325,2026-01-03T20:26:07Z,2026-01-18T20:26:07Z,False,201,63
rev_0000002790,u_0000950,g_0011642,5,synthetic review with rating 5 for g_0011642,2026-03-21T22:10:59Z,2026-04-15T22:10:59Z,False,223,64
rev_0000002791,u_0000950,g_0040862,5,synthetic review with rating 5 for g_0040862,2026-03-11T01:36:26Z,2026-03-26T01:36:26Z,False,181,32
rev_0000002792,u_0000950,g_0038542,1,synthetic review with rating 1 for g_0038542,2025-12-31T17:36:20Z,2026-01-11T17:36:20Z,False,215,10
rev_0000002793,u_0000951,g_0079128,4,synthetic review with rating 4 for g_0079128,2026-05-23T22:48:04Z,2026-06-21T22:48:04Z,True,149,60
rev_0000002794,u_0000951,g_0047227,5,synthetic review with rating 5 for g_0047227,2026-04-26T03:13:03Z,2026-05-20T03:13:03Z,False,62,34
rev_0000002795,u_0000951,g_0015539,5,synthetic review with rating 5 for g_0015539,2026-05-31T15:39:02Z,2026-06-11T15:39:02Z,False,357,26
rev_0000002796,u_0000952,g_0012280,2,synthetic review with rating 2 for g_0012280,2026-04-05T16:47:18Z,2026-04-09T16:47:18Z,False,108,80
rev_0000002797,u_0000952,g_0054318,3,synthetic review with rating 3 for g_0054318,2026-05-10T22:53:59Z,2026-05-30T22:53:59Z,False,31,65
rev_0000002798,u_0000952,g_0093905,1,synthetic review with rating 1 for g_0093905,2026-04-19T10:35:37Z,2026-04-20T10:35:37Z,False,261,75
rev_0000002799,u_0000952,g_0028950,5,synthetic review with rating 5 for g_0028950,2026-04-05T09:05:47Z,2026-04-06T09:05:47Z,False,280,52
rev_0000002800,u_0000952,g_0057074,4,synthetic review with rating 4 for g_0057074,2026-04-09T23:43:19Z,2026-05-07T23:43:19Z,False,496,17
rev_0000002801,u_0000953,g_0006452,3,synthetic review with rating 3 for g_0006452,2026-05-31T23:43:47Z,2026-06-25T23:43:47Z,False,30,66
rev_0000002802,u_0000953,g_0020578,2,synthetic review with rating 2 for g_0020578,2026-05-15T23:52:46Z,2026-05-30T23:52:46Z,False,59,19
rev_0000002803,u_0000953,g_0085833,3,synthetic review with rating 3 for g_0085833,2026-05-31T18:13:55Z,2026-06-01T18:13:55Z,False,327,13
rev_0000002804,u_0000953,g_0060988,4,synthetic review with rating 4 for g_0060988,2026-05-22T23:03:37Z,2026-06-07T23:03:37Z,False,126,66
rev_0000002805,u_0000953,g_0082618,3,synthetic review with rating 3 for g_0082618,2026-05-15T07:45:56Z,2026-05-25T07:45:56Z,False,182,49
rev_0000002806,u_0000953,g_0007786,5,synthetic review with rating 5 for g_0007786,2026-05-23T00:06:22Z,2026-06-10T00:06:22Z,False,94,57
rev_0000002807,u_0000953,g_0045809,4,synthetic review with rating 4 for g_0045809,2026-05-08T07:02:47Z,2026-05-12T07:02:47Z,False,396,0
rev_0000002808,u_0000953,g_0027124,3,synthetic review with rating 3 for g_0027124,2026-05-17T18:47:45Z,2026-06-03T18:47:45Z,False,88,59
rev_0000002809,u_0000954,g_0039905,3,synthetic review with rating 3 for g_0039905,2026-05-01T17:12:43Z,2026-05-16T17:12:43Z,False,449,13
rev_0000002810,u_0000954,g_0010651,5,synthetic review with rating 5 for g_0010651,2026-04-01T13:24:53Z,2026-04-05T13:24:53Z,False,54,36
rev_0000002811,u_0000954,g_0061758,3,synthetic review with rating 3 for g_0061758,2026-05-20T17:53:48Z,2026-06-06T17:53:48Z,False,261,40
rev_0000002812,u_0000954,g_0071272,2,synthetic review with rating 2 for g_0071272,2026-04-02T21:19:35Z,2026-04-20T21:19:35Z,False,85,47
rev_0000002813,u_0000954,g_0003973,3,synthetic review with rating 3 for g_0003973,2026-05-13T11:09:06Z,2026-06-02T11:09:06Z,False,250,41
rev_0000002814,u_0000955,g_0038641,4,synthetic review with rating 4 for g_0038641,2026-02-08T16:36:59Z,2026-03-09T16:36:59Z,False,423,78
rev_0000002815,u_0000957,g_0036671,2,synthetic review with rating 2 for g_0036671,2026-05-02T17:09:34Z,2026-05-18T17:09:34Z,False,74,66
rev_0000002816,u_0000957,g_0087813,5,synthetic review with rating 5 for g_0087813,2026-05-21T22:58:19Z,2026-06-02T22:58:19Z,False,344,1
rev_0000002817,u_0000957,g_0093018,4,synthetic review with rating 4 for g_0093018,2026-03-12T12:45:53Z,2026-03-21T12:45:53Z,False,180,75
rev_0000002818,u_0000958,g_0059278,5,synthetic review with rating 5 for g_0059278,2025-12-22T10:52:35Z,2025-12-25T10:52:35Z,False,305,50
rev_0000002819,u_0000958,g_0033836,4,synthetic review with rating 4 for g_0033836,2026-05-08T11:22:13Z,2026-05-22T11:22:13Z,False,235,74
rev_0000002820,u_0000958,g_0023637,4,synthetic review with rating 4 for g_0023637,2026-03-07T10:11:04Z,2026-03-07T10:11:04Z,False,33,10
rev_0000002821,u_0000959,g_0004911,4,synthetic review with rating 4 for g_0004911,2026-01-21T18:45:07Z,2026-02-08T18:45:07Z,False,413,79
rev_0000002822,u_0000959,g_0079729,5,synthetic review with rating 5 for g_0079729,2026-03-06T14:00:52Z,2026-03-23T14:00:52Z,False,297,64
rev_0000002823,u_0000959,g_0012918,5,synthetic review with rating 5 for g_0012918,2026-04-02T02:54:11Z,2026-04-17T02:54:11Z,False,142,2
rev_0000002824,u_0000959,g_0032686,1,synthetic review with rating 1 for g_0032686,2025-10-24T07:23:31Z,2025-11-10T07:23:31Z,False,339,71
rev_0000002825,u_0000959,g_0047661,4,synthetic review with rating 4 for g_0047661,2025-12-27T11:13:22Z,2026-01-23T11:13:22Z,False,258,13
rev_0000002826,u_0000960,g_0066907,4,synthetic review with rating 4 for g_0066907,2026-04-17T22:03:23Z,2026-05-15T22:03:23Z,False,268,13
rev_0000002827,u_0000960,g_0088205,5,synthetic review with rating 5 for g_0088205,2026-05-29T15:44:05Z,2026-06-22T15:44:05Z,False,180,55
rev_0000002828,u_0000960,g_0044873,5,synthetic review with rating 5 for g_0044873,2026-05-19T04:13:55Z,2026-06-15T04:13:55Z,False,124,73
rev_0000002829,u_0000960,g_0049762,4,synthetic review with rating 4 for g_0049762,2026-01-06T22:33:34Z,2026-02-02T22:33:34Z,False,143,14
rev_0000002830,u_0000962,g_0015865,2,synthetic review with rating 2 for g_0015865,2026-05-27T16:36:36Z,2026-06-15T16:36:36Z,False,334,30
rev_0000002831,u_0000963,g_0080163,3,synthetic review with rating 3 for g_0080163,2026-05-31T20:24:12Z,2026-06-03T20:24:12Z,False,122,23
rev_0000002832,u_0000963,g_0096067,4,synthetic review with rating 4 for g_0096067,2026-04-25T19:56:48Z,2026-04-29T19:56:48Z,False,494,78
rev_0000002833,u_0000963,g_0011697,5,synthetic review with rating 5 for g_0011697,2026-04-28T05:51:11Z,2026-05-19T05:51:11Z,False,235,52
rev_0000002834,u_0000966,g_0004661,3,synthetic review with rating 3 for g_0004661,2026-02-11T20:20:05Z,2026-02-19T20:20:05Z,False,348,20
rev_0000002835,u_0000966,g_0086614,4,synthetic review with rating 4 for g_0086614,2025-08-20T15:45:06Z,2025-08-31T15:45:06Z,False,54,68
rev_0000002836,u_0000967,g_0004485,5,synthetic review with rating 5 for g_0004485,2026-04-01T01:06:01Z,2026-05-01T01:06:01Z,False,109,32
rev_0000002837,u_0000967,g_0089838,4,synthetic review with rating 4 for g_0089838,2026-03-12T21:08:40Z,2026-03-24T21:08:40Z,False,425,74
rev_0000002838,u_0000967,g_0038438,3,synthetic review with rating 3 for g_0038438,2026-05-14T19:52:49Z,2026-06-04T19:52:49Z,False,401,41
rev_0000002839,u_0000967,g_0025650,1,synthetic review with rating 1 for g_0025650,2025-09-05T10:33:17Z,2025-09-14T10:33:17Z,False,84,16
rev_0000002840,u_0000969,g_0013162,2,synthetic review with rating 2 for g_0013162,2026-05-19T18:21:32Z,2026-05-25T18:21:32Z,False,434,0
rev_0000002841,u_0000970,g_0071402,5,synthetic review with rating 5 for g_0071402,2026-04-08T19:37:30Z,2026-04-29T19:37:30Z,True,172,30
rev_0000002842,u_0000971,g_0013636,3,synthetic review with rating 3 for g_0013636,2026-05-23T10:35:16Z,2026-05-31T10:35:16Z,False,409,5
rev_0000002843,u_0000971,g_0083886,3,synthetic review with rating 3 for g_0083886,2026-05-22T08:13:33Z,2026-05-31T08:13:33Z,False,350,1
rev_0000002844,u_0000971,g_0024234,3,synthetic review with rating 3 for g_0024234,2026-05-04T20:05:58Z,2026-05-06T20:05:58Z,False,299,80
rev_0000002845,u_0000971,g_0032684,5,synthetic review with rating 5 for g_0032684,2026-04-09T17:52:07Z,2026-04-28T17:52:07Z,False,182,62
rev_0000002846,u_0000971,g_0096491,3,synthetic review with rating 3 for g_0096491,2026-04-27T21:48:10Z,2026-05-22T21:48:10Z,False,299,64
rev_0000002847,u_0000971,g_0019950,4,synthetic review with rating 4 for g_0019950,2026-04-01T14:36:50Z,2026-04-02T14:36:50Z,False,111,33
rev_0000002848,u_0000971,g_0008502,4,synthetic review with rating 4 for g_0008502,2026-05-28T23:41:50Z,2026-06-15T23:41:50Z,True,399,65
rev_0000002849,u_0000971,g_0019237,3,synthetic review with rating 3 for g_0019237,2026-05-08T00:46:04Z,2026-06-01T00:46:04Z,False,62,47
rev_0000002850,u_0000972,g_0076330,5,synthetic review with rating 5 for g_0076330,2026-01-30T20:16:55Z,2026-02-21T20:16:55Z,False,301,21
rev_0000002851,u_0000972,g_0096439,2,synthetic review with rating 2 for g_0096439,2025-12-29T18:08:21Z,2026-01-20T18:08:21Z,False,287,37
rev_0000002852,u_0000972,g_0040434,4,synthetic review with rating 4 for g_0040434,2026-05-14T19:09:25Z,2026-05-17T19:09:25Z,False,498,71
rev_0000002853,u_0000972,g_0032371,5,synthetic review with rating 5 for g_0032371,2026-04-14T12:22:24Z,2026-04-22T12:22:24Z,False,275,0
rev_0000002854,u_0000972,g_0095866,4,synthetic review with rating 4 for g_0095866,2026-02-10T22:48:30Z,2026-03-05T22:48:30Z,False,453,6
rev_0000002855,u_0000973,g_0087147,5,synthetic review with rating 5 for g_0087147,2025-10-30T12:41:07Z,2025-11-11T12:41:07Z,False,7,28
rev_0000002856,u_0000973,g_0069928,3,synthetic review with rating 3 for g_0069928,2026-05-14T20:44:48Z,2026-05-24T20:44:48Z,False,205,3
rev_0000002857,u_0000975,g_0005478,4,synthetic review with rating 4 for g_0005478,2025-03-23T10:42:03Z,2025-04-03T10:42:03Z,False,422,22
rev_0000002858,u_0000975,g_0078242,5,synthetic review with rating 5 for g_0078242,2025-09-07T14:58:37Z,2025-09-23T14:58:37Z,False,151,72
rev_0000002859,u_0000976,g_0038015,4,synthetic review with rating 4 for g_0038015,2026-05-29T20:54:46Z,2026-06-26T20:54:46Z,False,97,22
rev_0000002860,u_0000976,g_0029394,3,synthetic review with rating 3 for g_0029394,2026-05-22T03:40:31Z,2026-05-25T03:40:31Z,False,84,19
rev_0000002861,u_0000978,g_0090201,4,synthetic review with rating 4 for g_0090201,2026-05-31T18:52:45Z,2026-06-29T18:52:45Z,False,128,3
rev_0000002862,u_0000978,g_0046286,5,synthetic review with rating 5 for g_0046286,2026-05-16T00:53:58Z,2026-05-26T00:53:58Z,False,478,40
rev_0000002863,u_0000978,g_0025407,5,synthetic review with rating 5 for g_0025407,2026-05-18T00:50:54Z,2026-06-04T00:50:54Z,False,480,60
rev_0000002864,u_0000978,g_0071636,3,synthetic review with rating 3 for g_0071636,2026-03-14T10:53:15Z,2026-04-08T10:53:15Z,True,62,25
rev_0000002865,u_0000978,g_0013544,3,synthetic review with rating 3 for g_0013544,2026-05-19T20:15:02Z,2026-05-19T20:15:02Z,False,474,33
rev_0000002866,u_0000978,g_0064312,4,synthetic review with rating 4 for g_0064312,2026-01-02T13:11:00Z,2026-01-02T13:11:00Z,False,475,64
rev_0000002867,u_0000978,g_0081277,4,synthetic review with rating 4 for g_0081277,2026-02-17T02:07:10Z,2026-03-05T02:07:10Z,False,53,42
rev_0000002868,u_0000979,g_0068651,3,synthetic review with rating 3 for g_0068651,2026-04-09T01:15:23Z,2026-05-08T01:15:23Z,False,452,63
rev_0000002869,u_0000979,g_0063596,5,synthetic review with rating 5 for g_0063596,2026-02-12T21:58:44Z,2026-03-06T21:58:44Z,False,493,80
rev_0000002870,u_0000980,g_0008061,5,synthetic review with rating 5 for g_0008061,2026-04-18T09:45:50Z,2026-05-16T09:45:50Z,False,283,70
rev_0000002871,u_0000980,g_0049386,4,synthetic review with rating 4 for g_0049386,2026-05-12T19:23:09Z,2026-05-15T19:23:09Z,False,407,30
rev_0000002872,u_0000980,g_0048786,5,synthetic review with rating 5 for g_0048786,2026-05-11T20:28:00Z,2026-05-18T20:28:00Z,False,264,70
rev_0000002873,u_0000980,g_0066941,4,synthetic review with rating 4 for g_0066941,2026-04-08T16:17:17Z,2026-04-09T16:17:17Z,False,63,76
rev_0000002874,u_0000980,g_0030250,2,synthetic review with rating 2 for g_0030250,2025-08-13T12:18:49Z,2025-09-05T12:18:49Z,False,88,45
rev_0000002875,u_0000980,g_0088834,3,synthetic review with rating 3 for g_0088834,2026-01-04T12:26:28Z,2026-01-15T12:26:28Z,False,491,28
rev_0000002876,u_0000981,g_0001968,4,synthetic review with rating 4 for g_0001968,2026-05-31T22:02:36Z,2026-06-12T22:02:36Z,True,436,52
rev_0000002877,u_0000981,g_0041502,1,synthetic review with rating 1 for g_0041502,2026-04-29T22:49:52Z,2026-05-13T22:49:52Z,False,87,65
rev_0000002878,u_0000981,g_0055261,5,synthetic review with rating 5 for g_0055261,2026-03-12T14:30:05Z,2026-03-14T14:30:05Z,False,307,8
rev_0000002879,u_0000982,g_0083113,3,synthetic review with rating 3 for g_0083113,2026-05-31T14:28:19Z,2026-06-02T14:28:19Z,True,391,35
rev_0000002880,u_0000983,g_0036940,5,synthetic review with rating 5 for g_0036940,2025-05-09T03:22:05Z,2025-05-31T03:22:05Z,False,44,29
rev_0000002881,u_0000983,g_0045781,3,synthetic review with rating 3 for g_0045781,2026-03-27T18:40:29Z,2026-04-11T18:40:29Z,False,344,68
rev_0000002882,u_0000983,g_0037275,5,synthetic review with rating 5 for g_0037275,2026-04-06T06:32:53Z,2026-04-18T06:32:53Z,False,405,44
rev_0000002883,u_0000983,g_0001241,4,synthetic review with rating 4 for g_0001241,2025-10-11T07:14:35Z,2025-10-17T07:14:35Z,False,346,39
rev_0000002884,u_0000983,g_0023499,4,synthetic review with rating 4 for g_0023499,2026-04-03T10:04:05Z,2026-05-02T10:04:05Z,False,127,4
rev_0000002885,u_0000983,g_0092853,5,synthetic review with rating 5 for g_0092853,2026-05-31T23:39:11Z,2026-06-05T23:39:11Z,False,170,8
rev_0000002886,u_0000983,g_0005887,4,synthetic review with rating 4 for g_0005887,2025-11-14T23:38:10Z,2025-12-08T23:38:10Z,False,292,70
rev_0000002887,u_0000984,g_0061415,4,synthetic review with rating 4 for g_0061415,2026-02-27T17:20:23Z,2026-02-27T17:20:23Z,False,482,24
